Address,Latitude,Longitude,MapAddress,Name,Total Employees
"Plot # 10, Shop # 4, G-9/4, I&T Centre ",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Al Safa Bakers ,2
"Shop # 20, Al Falah Plaza, G-9/Markaz Islamabad ",33.93911,67.709953,Afghanistan,Ariana Afghan Tent Services ,2
"Shop # 7, G-10, Markaz Islamabad ",33.6756824,73.0161755,"G-10 Markaz G-10, Islamabad, Islamabad Capital Territory, Pakistan",Wahab Carpet ,1
"Shop # 3, AAA Plaza G-10/ Markaz ",33.676854,73.0149632,"Sawan Rd, G-10, Islamabad, Islamabad Capital Territory, Pakistan",Malik Cloth House ,1
"Shop # 19, G-8/ Markaz ",33.6995307,73.04790489999999,"G-8 Markaz Rd, G-8/2 G 8/2 G-8, Islamabad, Islamabad Capital Territory, Pakistan",Time Cool Service ,2
"Shop # 18, Awan Plaza G-8/ Markaz ",33.69624,73.0490468,"Markaz Rd, G-8 Markaz G 8 Markaz G-8, Islamabad, Islamabad Capital Territory, Pakistan",Cool Care Engineerin g,2
"Shop # 10, Block # 19, G-9/ Markaz ",33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Cooling Maoter ,3
"AAP, Plaza G-10/ Markaz ",33.6756824,73.0161755,"G-10 Markaz G-10, Islamabad, Islamabad Capital Territory, Pakistan",Madina Silk Centre ,1
"Shop # 1, Chennab Market, G-7/1, ",33.6982479,73.0656152,"G-7/1 G 7/1 G-7, Islamabad, Islamabad Capital Territory, Pakistan",Auto Master ,3
"A-1, Plaza, F-10, Markaz ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Auto World ,2
"Shop # 6, Block # 12-D, Market Super ",33.728867,73.07529900000002,"Block 7, F-6 Markaz F 6 Markaz F-6, Islamabad, Islamabad Capital Territory, Pakistan",Paramo Unts Store ,1
"20-B, College Road F-7/2, Islamabad ",33.7228507,73.0588956,"College Rd, Islamabad, Islamabad Capital Territory, Pakistan","S.A.I , Resturant ",9
"453-A, Faisal Avenue F-8/3 ",33.7166123,73.0479284,"Faisal Ave, F 8/3 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Irfan Textile pvt ltd ,9
"453-A, F-8/3, Islamabad ",33.7166373,73.0420036,"F-8/3 F 8/3 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Famous Brand Pvt ltd ,1
"453-A, Faisal Avenue F-8/3 ",33.7166123,73.0479284,"Faisal Ave, F 8/3 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Hanzten Famous Brando Pvt Ltd ,2
"11, Taj Mahal Arcade F-10/ Markaz Islamabad ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Ideal Leather Shoes ,3
"Shop # 5, Khada Market Islamabad ",33.7039741,73.0716348,"G-7 Markaz G 7 Markaz G-7, Islamabad, Islamabad Capital Territory, Pakistan",Prince Auto Workshop ,4
"Shop # 24, Alfalah Plaza G-9, Islamabad ",33.6884398,73.03380779999999,"Al-Falah Plaza, Mangla Rd, G-9 Markaz, G-9, G 9 Markaz G-9, Islamabad, Islamabad Capital Territory 44090, Pakistan",Afghan Resturnat ,2
"Shop # 6-7, Plot # 70, G-9/4, I&T Centre ",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Saleem & Sons ,
"Shop # 1,2. Al yehar Market I-10/1, Islamabad ",33.6425148,73.0361003,"Sector I-10/1 I 10/1 I-10, Islamabad, Islamabad Capital Territory, Pakistan",jaffar Raza ,2
Al Yasir Market I-10/1,33.6425148,73.0361003,"Sector I-10/1 I 10/1 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Al Yasir Bakery ,2
"Shop # 4, Block # 60, G-10/4, I&T Centre ",33.676049,73.0139616,"G-10, Islamabad, Islamabad Capital Territory, Pakistan",Ghukhar Autos ,1
"Shop # 5, Yousaf Plaza  Blue Area Islamabad ",33.720848,73.0779735,"Block D G 6/2 Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Multi Collection ,3
"36, Embassey Rd, G-6-/4, Islamabad ",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Embassey Lodge ,5
"5, Al Malik Centre Blue Area ",33.71307,73.06311,"AA Plaza, Shop 11-12, 70-E, Jinnah Ave, Block H, Blue Area, Islamabad, ICT, Pakistan",Al Arbi Silk ,5
"12, Silk Centre, Blue Area Islamabad ",33.7166765,73.0709183,"Razia Sharif Plaza, Block F G 7/3 Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Sikamana 11,2
"Plot 362 Gali # 5, I-9, Industrial Area Islamabad ",33.6547167,73.0552854,"I-9, Islamabad, Islamabad Capital Territory, Pakistan",Mian Industries ,2
"Bilal Plaza , Blue Area Islamabad ",33.7168,73.07032000000001,"Block F, 10 Bilal Plaza ICT,, G 7/3 Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Anmol Company ,5
"Salma Plaza, F-10/ Markaz Islamabad ",33.6948326,73.0133927,"Sumbal Rd, F 10/3 F-10, Islamabad, Islamabad Capital Territory, Pakistan",Step In Super Market ,4
Asad Plaza G-9/ Markaz Islamabad ,33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Javed Bakers & Sweets ,3
"Shop # 7, Farrukh Plaza G-9/ Markaz Islamabad ",33.6890329,73.03112399999999,"27/B, Farrukh Plaza, Rohtas Rd G-9 Markaz, G 9 Markaz G-9, Islamabad, Islamabad Capital Territory 44090, Pakistan",Tayyeba Cloth Dipo ,2
Market G-7/ Islamabad ,33.7052406,73.0670909,"G-7, Islamabad, Islamabad Capital Territory, Pakistan",Qureshi Chikins ,4
"1st Floor 610, Abpara Market Islamabad ",61.52401,105.318756,Russia,Ghussia Café ,5
"5-c, Plaza, F-10, Markaz ",33.6979553,73.0113649,"City Plaza, Plot 5C, Near Askari Commercial Bank, 10th Ave, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Fontana Hotele ,11
"7-Q, Jamal Plaza F-10 Markaz Islamabad ",33.6952308,73.0128546,"F-10 Markaz F-10, Islamabad, Islamabad Capital Territory, Pakistan",Bakery Kitchen Cuiseine ,6
"Block # 4, Channab Market G-7/1, Islamabad ",33.6982479,73.0656152,"G-7/1 G 7/1 G-7, Islamabad, Islamabad Capital Territory, Pakistan",Auto Oil Service ,1
"5-E, Super Market Islamabad ",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",New Modern Jewelers ,2
"Bhitai Rd F-7/4, Islamabad ",33.7186606,73.05435659999999,"Bhitai Rd, F-7-4, F-7, F 7 Markaz F-7, Islamabad, Islamabad Capital Territory 44000, Pakistan",Kitchen Cuisine ,6
"Shop # 3, Hashmi Plaza, F-8/ Markaz Islamabad ",33.7121908,73.0626442,"Service Rd, G 7/2 Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Lasania Foods ,2
"3, Hasham Plaza , F-8/ Markaz ",33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",Zarposh Zari Fashion ,2
"Shop # 2 , Block E, F-6/ Islamabad ",33.7277802,73.0729934,"F-6, Islamabad, Islamabad Capital Territory, Pakistan",Silver House ,1
"7-E, Super Market Islamabad ",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan", Swiss Jewellers ,1
"3-E, Super Market F-6, Islamabad ",33.7277802,73.0729934,"F-6, Islamabad, Islamabad Capital Territory, Pakistan",Iqbal Jewellers ,1
"7-E, Super Market Islamabad ",33.7290366,73.0759035,"Shop #2,Block,6-B, Super Market, F 6 Markaz F-6, Islamabad, Islamabad Capital Territory 44000, Pakistan",Kundan Jewellers ,1
"Shop # 4, Block # 8, G-9/ Markaz ",33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Capital Honda Engineering ,2
"Shop # 2-3, College Rd, F-7/2, Islamabad ",33.7228507,73.0588956,"College Rd, Islamabad, Islamabad Capital Territory, Pakistan",Federal Shelling Sons ,3
"Shop # 4, Plot # 73, G-9/1, I&T Centre ",33.6824079,73.03019680000001,"G-9/1 G 9/1 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Al-Hadi Wood Works ,1
"Shop # 1, Plot # 93, G-9/ 1, I&T Centre ",33.6824079,73.03019680000001,"G-9/1 G 9/1 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Maqbool Wood Works ,1
Crystal Arcade F-8/Markaz. Islamabad ,33.711396,73.0410947,"Crystal Arcade, Plot 13-E, F-8 Markaz, F-8, Islamabad, ICT, Pakistan",Burns Road Café ,2
"Shop # 7, East Plaza, F-10/ Markaz ",33.6962063,73.01173899999999,"Imran Plaza, F-10 Markaz, F-10, F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Saeed Sweets ,6
"Sitara Market, G-7/ Markaz, Islamabad ",33.70487320000001,73.0693043,"G 7 Markaz G-7, Islamabad, Islamabad Capital Territory, Pakistan",Bilal Resturant ,3
"Shop # 4, Block # 13,  Jinnah Super Market Islamabad ",33.7235293,73.0596724,"College Rd, F 7/3 F-7, Islamabad, Islamabad Capital Territory, Pakistan",Name not available,2
"Shop # B-1, I-8/ 1 , Islamabad ",33.6614381,73.0693043,"I-8/1 I-8, Islamabad, Islamabad Capital Territory, Pakistan",New Gentrey Tailors ,2
"Shop # 7, I-9/4, Islamabad ",33.6571112,73.06266389999999,"I-9/4 I-9, Islamabad, Islamabad Capital Territory, Pakistan",Frontier Auto Workshop ,4
"Shop # 3, I-10/ Markaz Islamabad ",33.6425148,73.0361003,"Sector I-10/1 I 10/1 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Unique Industre Supplier ,2
"Shop # 34, I-10/ Aziz Plaza ",30.52803369999999,-99.85241490000001,"I-10, United States",Naqshbandi Motors ,2
"Shop # 3, Ittehad Plaza , G-10/ Markaz ",33.6756824,73.0161755,"G-10 Markaz G-10, Islamabad, Islamabad Capital Territory, Pakistan",New Capital Driving Centre ,1
"92, I&T Centre Islamabad ",33.6809882,73.035551,"I&T Centre, St 32, G-9-1, G-9, G 9/1 G-9, Islamabad, Islamabad Capital Territory 44090, Pakistan",Capital Driving Centre ,1
"Shop # 5, Taqva Market G-9/ 4, Islamabad ",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Bhutti Engineers ,1
"Shop # 4, Taqva Market G-9/4 Islamabad ",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",Saleem Tailors ,1
"Shop # 3. Rehmat Plaza, I-10/ Markaz ",33.8215207,71.8882611,"Cherāt, Nowshera, Khyber Pakhtunkhwa, Pakistan",Cherat General Store ,1
"Faisal Market, Shop # 10, I&T Centre G-6/1, Islamabad ",33.7152157,73.0807196,"G-6/1 G-6, Islamabad, Islamabad Capital Territory, Pakistan",Hunda Autos ,2
"Plot # 10, St # 44, Faisal Market G-6/ 1 Islamabad ",33.7152063,73.054732,"Street 31, F-7/1 F 7/1 F-7, Islamabad, Islamabad Capital Territory, Pakistan",Crown Gairaj ,3
"Banglow # 31, St # 63, F-7/3, Islamabad ",33.7272696,73.0597125,"F-7/3 F 7/3 F-7, Islamabad, Islamabad Capital Territory, Pakistan",Roche Pakistan Limited ,2
"71/N-5, School Rd, F-7/1, Islamabad ",33.7160005,73.0567611,"F-7/1 F 7/1 F-7, Islamabad, Islamabad Capital Territory, Pakistan",Wilson Pharmaceutical ,22
"H/N 5, School Rd F-7/1, Islamabad ",33.7160005,73.0567611,"F-7/1 F 7/1 F-7, Islamabad, Islamabad Capital Territory, Pakistan",Werrick Pharmaciutical Office ,12
H/N s School Rd F-7/1 Islamabad ,33.7160005,73.0567611,"F-7/1 F 7/1 F-7, Islamabad, Islamabad Capital Territory, Pakistan",Ali Distributer Pvt ltd ,4
markaz G-9 Islamabad ,33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Rafique Tailoring Shop ,3
G-9/ Markaz Islamabad ,33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Bilal Hotel ,3
"Shop # B-8, Basement F-8/Markaz, Aghaz Plaza Islamabad ",33.7126658,73.04059840000001,"Aghaz Plaza, Plot 16-G, Kohistan Rd, F-8 Markaz, F-8, Islamabad, ICT, Pakistan",Hayat Silk Dry ,2
F-8/Markaz Islamabad ,33.712635,73.036918,"Shop # 15, lower Ground, F-8 Markaz Islamabad., F 8 Markaz F-8, Islamabad, Islamabad Capital Territory 44000, Pakistan",Paragone Photo Studio F-8/ Markaz Islamabad ,1
F-7/Markaz Jinnah Super ,33.722376,73.059715,"Street 7, Markaz F-7، F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Papa Quizzine ,30
golden plaza blue area Islamabad ,33.7100636,73.0575411,"94 West Jinnah Ave, Block I G 7/2 Blue Area, Islamabad, Islamabad Capital Territory 44000, Pakistan",Haleem Ghar,7
Blue Area 8-Ganza Plaza ,37.1930117,-95.2862909,"1004 E 4th St, Altamont, KS 67330, USA",Burger House ,3
Ginza Plaza Blue Area ,35.6721142,139.7708253,"Ginza, Chūō, Tokyo 104-0061, Japan",Muslim Food ,3
"Shop # 8-7,  Aghaz Plaza F-8 Islamabad ",33.7126658,73.04059840000001,"Aghaz Plaza, Plot 16-G, Kohistan Rd, F-8 Markaz, F-8, Islamabad, ICT, Pakistan",Name not available,2
C.D.A Khayaban Chowk ,33.7023332,73.077789,"Khayaban-e-Suhrwardy، G 7/4 G-7, Islamabad, Islamabad Capital Territory, Pakistan",Super Garden Wheels ,1
"Shop # 7-8, G-9/4",33.6863689,73.03905189999999,"G-9/4 G 9/4 G-9, Islamabad, Islamabad Capital Territory, Pakistan",SWP,2
"Ginz Plaza , Blue Area ",35.6721142,139.7708253,"Ginza, Chūō, Tokyo 104-0061, Japan",Name not available,3
"Shop # 76-E, Hill View Plaza , Blue Area ",33.7089987,73.055516,"94 West Jinnah Ave, Block I G 7/2 Blue Area, Islamabad, Islamabad Capital Territory 44000, Pakistan",Fresco Sweets ,8
20-B Belair Plaza G-8/ Markaz ,33.6979916,73.0479677,"Blair Plaza, G-8 Markaz, G-8, G 8 Markaz G-8, Islamabad, Islamabad Capital Territory 44000, Pakistan",Rent A Car Pak Islamabad ,2
"20-B, Belair Plaza G-8/ Markaz ",33.6967477,73.0501203,"G-8 Markaz G-8, Islamabad, Islamabad Capital Territory, Pakistan",Pak Islamabad Mans ,2
Shop # 19 Victory Tower F-8/ Markaz ,33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",Ilyas Tailors ,1
"Shop # 4, Block #7, F-8/2, Islamabad ",33.7147828,73.03514320000001,"7 C, F-8/2 F 8/2 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Nisa Tech ,2
"Shop # 13/A, Block # 7, G-6/ Islamabad ",33.7169396,73.0851668,"G-6 Markaz G 6 Markaz G-6, Islamabad, Islamabad Capital Territory, Pakistan",Modern Battery Centre ,4
"13-B, F-7, Markaz Jinnah Super ",33.7211404,73.0571301,"F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Pak Telecom Mobile ,150
Javaid Market I-10/4,30.52803369999999,-99.85241490000001,"I-10, United States",Numan Traders ,2
"Shop # 5, Irfan Plaza Nazir City Centre F-10, islamabad ",33.6926852,73.0143792,"Irfan Plaza, F-10 Markaz, F-10, F 10/4 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Kashmir Autos Workshop ,3
"Shop # 7, Plot 1-D, F-10/ Markaz Islamabad ",52.0099725,-0.7241211,"2 Grove Ash, Dawson Rd, Bletchley, Milton Keynes MK1 1BZ, UK",Sunny Autos Workshop ,2
"Shop # 18, F-8/Markaz Islamabad ",33.7115769,73.0397898,"F-8 Markaz F 8 Markaz F-8, Islamabad, Islamabad Capital Territory, Pakistan",Sialkot Furniturers & Wood Works ,1
14-Feroze Centre Blue Area ,33.7172931,73.07078,"Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Inam Travels Agency ,5
Shop # 1. Block #3. Madina Market Islamabad ,33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",High Tech Engineers ,4
F-7/Markaz Islamabad ,33.7211404,73.0571301,"F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Slack Horse ,2
"I-E, Ali Plaza Blue Area Islamabad ",33.72648119999999,73.08864439999999,"Ataturk Ave, Islamabad, Islamabad Capital Territory, Pakistan",American Express Bank Travel Related Services ,17
"I-E, Ali Plaza Blue Area Islamabad ",33.72648119999999,73.08864439999999,"Ataturk Ave, Islamabad, Islamabad Capital Territory, Pakistan",Name not available,10
"P.O. Box 1004, Deplomatic Enclave G-5, Islamabad ",33.7289787,73.12020799999999,"Diplomatic Enclave, Islamabad, Islamabad Capital Territory, Pakistan",Standard Charted Grindlays Bank ,24
Jinnah Avennue Azhar Plaza Blue Area Islamabad ,33.7089351,73.0555559,"94 West Jinnah Ave, Block I G 7/2 Blue Area, Islamabad, Islamabad Capital Territory 44000, Pakistan",Shahzad Travel ,8
"Plot # 23, I-10/3 Islamabad ",30.52803369999999,-99.85241490000001,"I-10, United States",Fazal Food And Dall Mills ,6
Ali Complex Blue Area Islamabad,33.71432,73.06642000000001,"AK Fazal-ul-Haq Rd, Block G, Blue Area, Islamabad, ICT, Pakistan",Capital Mobile City,3
20-D G-8 M. Islamabad,33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Taimoor Trader,7
Rafique Plaza Markaz G-9. Islamabad ,33.6876775,73.0338865,"G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory, Pakistan",Progressive traders ,7
"Plot # 276, St 19, Islamabad",33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Qureshi Distributors,7
Club Road Near Rawal Lake Islamabad,33.6786654,73.09692679999999,"Murree Rd, Rawalpindi, Pakistan",Ebassy Lodge,7
Tarnol Islamabad,33.6555905,72.9076669,"Tarnol, Islamabad, Islamabad Capital Territory, Pakistan",Classic Soda Water ,4
Near Kakpul Kahuta Road Sihala Islamabad,53.4942444,-2.2499124,"Sagar St, Manchester M8 8EU, UK",Al Maidah Resturant,7
"H # 81 7th Avenue, F-6/1 Islamabad",33.7239173,73.074469,"F-6/1 F 6/1 F-6, Islamabad, Islamabad Capital Territory, Pakistan",Royal Resturant,5
"H # 13, St # 28, F6/1 Islamabad",33.6314433,73.1183449,"House # 1522, Avenue 2, Bilal Town, Khanna Daak, 1 Street # 1, Khanna Bilal Town Khanna, Islamabad, Islamabad Capital Territory 44000, Pakistan",VIP House,4
Civic Centre Islamabad,33.7169396,73.0851668,"G-6 Markaz G 6 Markaz G-6, Islamabad, Islamabad Capital Territory, Pakistan",Sharif Furnishing Plaza,6
I-8 Markaz Islamabad,33.66077060000001,73.0655998,"9th Ave, I 8/1 I-8, Islamabad, Islamabad Capital Territory, Pakistan",Haleem Ghar,5
H # 94 Nazimuddin Rauf F-8/4 Islamabad,33.708912,73.0449551,"F-8/4 F 8/4 F-8, Islamabad, Islamabad Capital Territory, Pakistan",Continental ,8
Industrial Area I-9 Islamabad,33.6607215,73.063851,"Potohar Metro Overpass, I-9 Markaz I 9 Markaz I-9, Islamabad, Islamabad Capital Territory, Pakistan",B.S.W,5
F-10 Markaz Islamabad ,33.696637,73.012149,"Shop # 7l Ajaib Plaza Inside Gul Ahmed's Parking، Pakistan، F 10/3 F-10, Islamabad, Islamabad Capital Territory 44000, Pakistan",Best Day Shop,7
14-A Nazimuddin Road F-7/1 Islamabad,33.7122463,73.0560177,"14 Nazim-ud-din Rd, F-7/1 F 7/1 F-7, Islamabad, Islamabad Capital Territory, Pakistan",New Malik International ,5
Civic Centre Islamabad,33.6844202,73.04788479999999,"Islamabad, Islamabad Capital Territory, Pakistan",Manzoor Cafee,5
G-6/1-1 Islamabad,33.7251612,73.0891912,"Islamabad Centre A.K.M. Fazl-ul-Haq Road, G-6/3 G 6/3 G-6, Islamabad, Islamabad Capital Territory, Pakistan",H-8 Embassador ,36
"H # 60, St #7,        I-10/3, Islamabad",33.6537916,73.03905189999999,"I-10/3 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Poly Star ,6
"F-6/1, Islamabad",33.7239173,73.074469,"F-6/1 F 6/1 F-6, Islamabad, Islamabad Capital Territory, Pakistan",Chaawal Resturant ,10
"Shop # 4, Block -6, Shaheen Market Islamabad",33.6432774,73.0412195,"Sector I-10/1 I 10/1 I-10, Islamabad, Islamabad Capital Territory, Pakistan",Car Clinic Workshop,2
I-9 Islamabad,33.6617123,73.0567611,"I-9/3 I-9, Islamabad, Islamabad Capital Territory, Pakistan",Shan Marketing Islamabad,8
"391-392, St 16, I-9 Islamabad",33.6580524,73.0578896,"Pothwar Road, I-9, Islamabad, Islamabad Capital Territory, Pakistan",General Fords ,5
"Buland Markaz 33, Blue Area Islamabad",33.7255822,73.0872311,"Block A, ICT, Jinnah Ave, G 6/3 Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Akhtar Computer Pak,31
"26-d kashmir plaza, F-6/4, Islamabad ",33.724287,73.0845817,"26-D, Kashmir Plaza, 3rd Floor,, Block B,, Jinnah Ave, Islamabad, 44000, Pakistan",JBS & JBL,80
"26-D 2nd Floor Kashmir Plaza, F-6/4 Islamabad",33.7277802,73.0729934,"F-6, Islamabad, Islamabad Capital Territory, Pakistan",SHOA,14
"26-D, 2nd Floorm Kashmir Plaza, F-6/4, Islamabad",33.7242315,73.0842961,"Block B G 6/3 Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",MBL,16
"64 & 3rd Floor, Blue Area Masco Plaza Islamabad",33.7172931,73.07078,"Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Global Packers ,9
3-E Model Town Humak ,33.5386527,73.148237,"Model Town Humak, Islamabad, Islamabad Capital Territory, Pakistan",G Carbon Products Limited,4
"Shahbaz Traders, Shop 293, I-11/4",33.6385531,73.027245,"I-11/4 I-11, Islamabad, Islamabad Capital Territory, Pakistan",I-11/4 Islamabad,1
"B-1, F-7, Markaz Islamabad",33.7211404,73.0571301,"F-7 Markaz F 7 Markaz F-7, Islamabad, Islamabad Capital Territory, Pakistan",Pizza Hut Resturant,20
15- West Jinnal Avenue Blue Area Islamabad,33.7216,73.079403,"Jinnah Ave, Block D G 6/2 Blue Area, Islamabad, Islamabad Capital Territory, Pakistan",Faisal Bangla Limited ,12
"Shop # 10, Al-Hussain , G-9, Markaz Islamabad",33.689341,73.03251310000002,"Hussain Plaza, G-9 Markaz, G-9, G 9 Markaz G-9, Islamabad, Islamabad Capital Territory 44090, Pakistan",Sanam Resturant ,5
G-6/1-1 Islamabad,33.7049499,73.0842924,"Khayaban-e-Suhrwardy, Islamabad, Islamabad Capital Territory, Pakistan",Toyota Islamabad Motors ,24
I-9 Islamabad,33.664919,73.061273,"Plot # 405-406, -/3، 9th Ave, I 9/3 I-9, Islamabad, Islamabad Capital Territory 44000, Pakistan",Toyota,28
School Road F-7 Islamabad,33.7001704,72.9829639,"NPF E-11, Islamabad, Islamabad Capital Territory, Pakistan",Woodees Furnitures ,3
"Jinnah Super Market, F-7, Islamabad ",33.7235293,73.0596724,"College Rd, F 7/3 F-7, Islamabad, Islamabad Capital Territory, Pakistan",Harald's Food Store,6
59- Triangle Kahuta Islamabad,33.5896138,73.3885526,"Kahuta, Rawalpindi, Punjab, Pakistan",Golden Tea Co,7
China Plaza Blue Area Islamabad,33.7198875,73.07626739999999,"Ayesha Plaza, Ayesha Plaza, Jinnah Ave, Block D, Blue Area, G 6/2 Blue Area, Islamabad, Islamabad Capital Territory 44000, Pakistan",Zaheer International ,3
